texte,label 
"C’est mon boulot, pour une transition écologique. “Les Ateliers du Bocage”, une entreprise qui recycle des téléphones portables  Tout l’été, dans “C’est mon boulot”, des portraits d’entreprises qui s’engagent dans la transition écologique. Mardi 15 août, le portrait de Nicolas Lebeau, qui recycle des téléphones portables usagés, dans une entreprise de l’économie sociale et solidaire.
				
					
						",1
"L’application Geev remet le don au goût du jour  La start-up, qui compte plus de 5 millions d’inscrits, développe une application pour faciliter le don d’objets entre particuliers et intégrer l’acte de la récupération dans leur quotidien. Geev se diversifie en ouvrant son premier magasin, près de Toulouse.
				
					
						",1
"Gwilen, le carreleur qui recycle les sédiments marins  Témoin de l’envasement des ports bretons, l’architecte ingénieur Yann Santerre a eu l’idée de valoriser les sédiments marins. La société Gwilen, qu’il a cofondée, produit du carrelage et du petit mobilier avec ce matériau jusqu’à présent rejeté dans l’océan.
				
					
						",1
"Agriculture : en Champagne, un recyclage à 100 % des grappes de raisin après les vendanges  La rubrique “Un geste pour la Terre” part aujourd’hui en Champagne, où les viticulteurs recyclent leurs grappes de raisins une fois les vendanges terminées. Une entreprise s’occupe de les récupérer pour en faire, au choix, du biocarburant ou des cosmétiques.
				
					
						",1
"Pensées suicidaires, attaques de panique… Le Samu psy de Seine-Saint-Denis répond à l’autre bout du fil  Depuis la fin du mois de mai, une équipe constituée d’un infirmier psychiatrique et d’un médecin vient en appui du Samu pour les appels liés à des troubles psychiatriques. Objectif : réduire les passages aux urgences, en prenant mieux en charge les patients.
				
					
						",1
"L’échappée musicale normande : quand les chanteurs et les musiciens d’un ensemble baroque font leur tournée à vélo  Installé en Normandie depuis 2020, l’ensemble de musique baroque “Correspondances” sillonne chaque été la région pour une tournée dans des lieux insolites ou remarquables. Pour rallier les différents sites, les musiciens et les choristes se déplacent à vélo.
				
					
						",1
"La chapellerie MontCapel : dernière usine française de chapeaux en feutre  Dans la Haute Vallée de l’Aude, territoire historique de chapeaux, toutes les usines avaient fermé les unes après les autres. Mais une usine, reprise par une société coopérative, a pu rouvrir ses portes. Elle préserve un savoir-faire centenaire.
				
					
						",1
"Ces animaux qui nous alertent sur le changement climatique  Sensibles à la pollution, à la hausse des températures, aux activités humaines, certains animaux s’adaptent, ou disparaissent. On les appelle « des espèces sentinelles ». Le point dans ce podcast du « Monde », réalisé en partenariat avec l’Institut Balanitès.
				
					
						",1
"Dunkerque : comment une terre industrielle s’est bâti un avenir touristique  Depuis quelques années, la fréquentation touristique progresse sur le territoire. Le résultat d’investissements et d’une communication pertinents. Durant les vacances de printemps, nous partons à la découverte du tourisme dunkerquois, sous toutes ses formes. 
				
					
						",1
"En quête de demain : « Quel équilibre pour faire cohabiter nature et citadins ? »  Paysagiste, Jacqueline Osty repense l’accès à la nature en ville et crée des environnements urbains plus sains et écologiques : sols vivants, zéro arrosage, pas de produits phytosanitaires… Elle pense une ville résiliente face aux bouleversements climatiques.
				
					
						",1
"Voici pourquoi les entreprises ont tout à gagner à soutenir leurs salariés parents  L’équilibre vie professionnelle et vie familiale fait partie des exigences clefs des salariés. Les salariés parents se disent d’ailleurs plus performants lorsque leur employeur met en place des mesures de soutien à la parentalité, selon un sondage OpinionWay.
				
					
						",1
"Bayonne : Trashboard, la start-up de la Technocité qui cartonne avec un skate inédit  François Jaubert a lancé la start-up Trashboard en mai 2022. Dans des locaux situés à la Technocité de Bayonne, lui et sa petite équipe développent des skates en carton recyclé, une innovation inédite qui a attiré l’attention du géant de l’aéronautique Airbus
				
					
						",1
"La plus grande déchèterie-ressourcerie d’Île-de-France a ouvert ses portes sur le plateau de Saclay  Géré par le Syndicat Mixte des ordures ménagères de la vallée de Chevreuse, cet équipement doit permettre de répondre aux besoins grandissants de ce secteur. Le nouveau site s’adresse aux particuliers comme aux professionnels des dix-neuf communes concernées.
				
					
						",1
"L’Hélice Terrestre : une œuvre monumentale dans un ancien village troglodyte  Entre Angers et Saumur, l’artiste Jacques Warminski a transformé un village troglodyte abandonné en une gigantesque œuvre d’art. Depuis sa mort en 1996, une association perpétue l’esprit des lieux et organise des visites, tous les sens en éveil.
				
					
						",1
"Lorient : quand l’innovation maritime dessine un avenir plus durable  Lorient se positionne aujourd’hui comme un véritable laboratoire de l’innovation marine. Entre ses chantiers navals historiques et ses pôles de recherche de pointe, cette cité bretonne conjugue tradition et modernité pour façonner l’avenir du secteur maritime.
				
					
						",1
"L’Australie en lutte contre le blanchissement de la Grande barrière de corail  Les récifs coralliens connaissent un épisode massif de blanchissement, a alerté lundi 15 avril une agence américaine. En Australie, au pays de la grande barrière, on tente de sauver au maximum les coraux avec de l’adaptation génétique, et de la géo-ingénierie.
				
					
						",1
"«On participe à l’adaptation au réchauffement» : la culture de la vigne renaît en Bretagne  Kenavin. Interdit en Bretagne pendant des décennies, le vin revient en force au pays du cidre. Les vignes sortent de terre à un rythme soutenu, en raison d’un changement de législation, d’une nouvelle génération de vigneron·nes… et du réchauffement climatique.
				
					
						",1
"Qu’est-ce que le LionGlass, ce nouveau matériau ultrarésistant qui pourrait remplacer le verre ?  A minima dix fois plus résistant que le verre, ce nouveau matériau miracle, que l’on appelle le LionGlass, pourrait s’imposer d’ici les prochaines années. En cause, son faible impact environnemental. On vous explique tout sur ce « Bruce Willis des matériaux ».
				
					
						",1
"Gattières, un village mordu d’opéra  Cette commune des Alpes Maritimes est investie, chaque été, par un festival lyrique. L’association Opus Opéra est portée par une ambition : démocratiser l’opéra et rendre cette passion contagieuse. Cet été, à Gattières, place à Norma, de Bellini.
				
					
						",1
"Coustouges : un grand festival dans un minuscule village  Coustouges, commune de 90 habitants à la frontière espagnole, dans les Pyrénées Orientales, accueille chaque année le Festival 543, festival de théâtre et de musique. De quoi offrir sur un plateau de la culture à un public qui y a peu ou pas accès.
				
					
						",1
"Quand des déchets textiles servent à la création artistique haut de gamme  Saint-Etienne a un passé textile très riche, notamment autour des rubans. Jeanne Goutelle valorise ce patrimoine en recyclant les rebuts. Ses œuvres, de couleurs très vives, sont nouées, tressées, tissées et inventent le renouveau des arts textiles.
				
					
						",1
"À Tours, la filière de la soie s’apprête à renaître  Repreneur en août 2018 des soieries Roze, fondées par Jean Roze en 1660, Arnaud Lebert veut relancer la filière à Tours, qui fut jadis la première capitale de la soie en France, en réintroduisant la plantation des mûriers blancs et l’élevage des vers à soie.




				
					
						",1
"Logement, emploi local, microcrédits… Les super-pouvoirs de l’argent solidaire  En amont de la 17e Semaine de la finance solidaire, qui se tiendra du 11 au 17 novembre, La Croix a souhaité mettre en avant six initiatives, partout en France, pour donner du sens à son argent et mettre celui-ci au service de l’inclusion sous toutes ses formes.
				
					
						",1
"L’exploratrice des abysses Jozée Sarrazin, une vocation née de mer inconnue  Depuis la Bretagne, Jozée Sarrazin explore pour l’Ifremer le fond des océans à la recherche de sources hydrothermales, ces oasis de vie sans lumière. La Québécoise de naissance est une pionnière soucieuse de partager sa science des abysses. Tout sur ma mer (3/5)
				
					
						",1
"Le vélo solaire qui rayonne partout en France   Son nom : le Vhélio. C’est un vélo à énergie solaire, imaginé dans le Loiret. Aujourd’hui, il fédère tout un collectif autour d’un objectif : réinventer la mobilité en fonction des besoins de chacun. Les plans pour le construire sont libres de droits.
				
					
						",1
"Quand service civique rime avec conscience écologique  De plus en plus d’étudiants choisissent de faire une année sabbatique pour voyager, effectuer un service civique ou goûter à la vie professionnelle. Ces expériences leur permettent parfois d’assouvir un besoin de s’engager pour la transition écologique et sociale
				
					
						",1
"Mende : une pédagogie alternative et engagée à l’école maternelle Gérard-Pons  Depuis six ans, l’école maternelle Gérard–Pons s’inspire du meilleur de diverses pédagogies pour offrir à chaque enfant un inestimable présent : celui de se sentir à sa place au sein d’un système éducatif riche de promesses mais parfois terriblement inégalitaire.
				
					
						",1
"« Il n’y a rien de plus noble et politique dans l’école de la République que la pédagogie »  Mohand-Kamel Chabane et Benoît Falaize, coordinateurs du livre « Parce que chaque élève compte », appellent, dans une tribune au « Monde », à écouter la voix des élèves et des enseignants des quartiers populaires et à voir les réussites éducatives qui y ont lieu.
                                
                                        
                                                ",1
"Voiture électrique : les leçons de l’expérience norvégienne  Au pays du pétrole roi, la voiture électrique est reine. La Norvège ouvre la voie en interdisant dès janvier 2025, soit dix ans avant l’Union européenne, la vente de nouveaux véhicules thermiques. Retour sur cette longue révolution, impulsée par la société civile.
				
					
						",1
"Éducatives, émancipatrices… Les entreprises coopératives révèlent notre jeunesse  Des jeunes de 16 à 18 ans ne sont pas partis en vacances pour pouvoir créer leurs propres entreprises en équipes, au sein de Coopératives Jeunesse de Services (CJS), une formule mal connue mais estimée précieuse dans les quartiers concernés, souvent en difficulté.
				
					
						",1
"Cartographie des glaces polaires, recherche d’épave… Ces cinq innovations que l’on doit à l’Ifremer  Depuis quarante ans, l’institut français de recherche pour l’exploitation de la mer (Ifremer), entièrement dédié à la connaissance de l’océan, multiplie les innovations sur le plan scientifique et technique, depuis Brest (Finistère). Retour sur cinq d’entre elles.
				
					
						",1
"Sur les trottoirs de Toulouse, il inscrit les noms des plantes sauvages   Si vous avez arpenté les trottoirs de Toulouse ces dernières années, vous avez peut-être remarqué de drôles de noms écrits à la craie sur le bitume. Un botaniste passionné nomme les plantes sauvages, pour sensibiliser les passants à leur préservation.
				
					
						",1
"Lancey, un radiateur intelligent  Gagner en confort, tout en réduisant sa facture d’électricité et en préservant la planète, c’est possible avec les radiateurs intelligents Lancey, notamment grâce à leur batterie qui permet de stocker l’énergie solaire produite en journée pour la restituer le soir.
				
					
						",1
"Congés : que sont les Temps de Trajet Responsable ?  Certaines entreprises ont mis en place des TTR, des Temps de Trajet Responsable. Des journées de congés supplémentaires proposés par des employeurs si les salariés voyagent de façon responsable. Un choix qui demande plus de temps, d’où cette sorte de dédommagement.
				
					
						",1
"Un nouveau traitement contre la leucémie donne beaucoup d’espoirs  Les patients atteints de leucémie en phase terminale ont désormais un espoir de guérison, grâce à une nouvelle pilule expérimentale appelée Revumenib. Lors d’un essai clinique aux États-Unis, ce médicament a complètement éliminé le cancer chez un tiers des malades.
				
					
						",1
"« Elle a plus de temps que le généraliste » : le succès des consultations infirmières  C’est dans les Deux-Sèvres que sont nées les premières consultations infirmières en 2004, à l’initiative de généralistes pionniers de la coopération entre professions de santé. Dans toute la France, près d’un praticien sur cinq travaille aujourd’hui avec un binôme.
				
					
						",1
"Transport maritime : quel est ce cargo à voile du futur défendu par un Basque ?  Ancien marin de commerce et ex-commandant du “Belem”, le Cibourien Michel Péry défend ce modèle de transition énergétique depuis plus de dix ans au sein de Neoline, une société nantaise qui mise plus de 60 millions d’euros sur un premier cargo à voile de 136 mètres
				
					
						",1
"Une zone sécurisée à l’hôpital de Roubaix pour ses salariées victimes de violences conjugales  1 femme sur 10 est ou sera victime de violences conjugales. Les employeurs prennent conscience de leur rôle et mettent en place des dispositifs d’accompagnement. À Roubaix, un hôpital devient le premier à suivre cette tendance, en offrant de l’aide à son personnel.
				
					
						",1
"“Faire du blé” : de la farine produite et cultivée par une coopérative d’agriculteurs des Landes  dans les Landes : de la farine et du cuir de poisson ! La farine “Faire du blé” est produite en circuit court, pour soutenir l’agriculture paysanne.
                                
                                        
                                                ",1
"Transformer les couches sales en fertilisant  Depuis le 1er janvier, les Français doivent recycler leurs déchets alimentaires pour en faire notamment du compost. La ville de Lyon veut aller plus loin et expérimente depuis trois mois un compostage d’un nouveau genre, celui des couches bébés usagées.
				
					
						",1
"Sauvées de l’abattoir, ces chèvres deviennent de “redoutables tondeuses”   Sur le Territoire de Belfort, l’association APAR 90 sauve des chèvres de l’abattoir, pour les mettre à disposition de collectivités ou d’associations, afin d’entretenir les espaces extérieurs des forts. 80 animaux ont ainsi déjà évité d’être “réformés”.
				
					
						",1
"En Amazonie, front commun pour sauver la pêche  Au bord du fleuve Amazone, une équipe de recherche franco-brésilienne collabore avec les pêcheurs dont la ressource est menacée par l’activité humaine et le changement climatique. À travers un jeu de rôle, ils s’approprient ces enjeux pour s’y adapter collectivement.
				
					
						",1
"Des jardinières flottantes pour embellir et améliorer la qualité de l’eau   Des plantes qui flottent sur l’eau : c’est le concept mis au point par l’entreprise Urbanoé, dans le Maine-et-Loire. Ces jardinières flottantes permettent d’embellir un milieu aquatique, de développer la biodiversité, et d’améliorer la qualité de l’eau.
				
					
						",1
"Bas-Rhin : Niederhausbergen, le village où le vélo remplace la voiture  Comment rendre nos villes plus respirables ? Il est possible de réduire la pollution et les émissions de gaz à effet de serre en adoptant le vélo. Dans le Bas-Rhin, le village de Niederhausbergen mise tout sur les deux-roues, entre pistes cyclables et primes d’achat.
				
					
						",1
"Petit électroménager : pourquoi Seb a mis le doigt dans la réparation  Pour endiguer les émissions de gaz à effet de serre et l’épuisement des matières premières liés à la fabrication des objets, on peut intensifier leur usage. Aujourd’hui, les initiatives du fabricant de petit électroménager tricolore Seb.
                                
                                        
                                                ",1
"Agir pour la planète : trois idées qui mêlent art et écologie  Réaliser un projet artistique collaboratif à partir de déchets, participer à des temps d’expression artistique « perché » dans un arbre, proposer des créations artistiques et écologique dans les forêts : L’Hebdo vous propose trois initiatives en faveur de la planète.
				
					
						",1
"Immobilier : peindre son toit en blanc, est-ce vraiment efficace contre la chaleur ?  Le « cool roofing », terme marketing qui désigne le fait de peindre son toit avec une peinture aux caractéristiques réfléchissantes, est en plein essor. Si les bienfaits semblent souvent au rendez-vous, ça n’est pas le cas partout et il y a plusieurs choses à savoir.
				
					
						",1
"LabOpéra : démocratiser l’art lyrique en milieu rural  Après le succès des deux premières saisons, consacrées à Carmen et à la Traviata, c’est West Side Story qui a été choisi pour la troisième édition de LabOpéra Périgord – Dordogne. La cheffe d’orchestre Chloé Meyzie déplace des montagnes avec sa baguette.
				
					
						",1
"« Répondre aux défis environnementaux » : à Noisy-le-Grand, une forêt urbaine inaugurée, deux autres prévues  Le projet a coûté 653 000 euros. Cent quatre-vingts arbres ont été plantés sur une ancienne friche de la rue du Général-Morand, pour aménager une forêt urbaine. Deux autres devraient voir le jour près du collège Jacques-Prévert et dans le quartier de La Grenouillère.
				
					
						",1
"TOWT : la marine marchande remet les voiles  Deux voiliers opérationnels et bientôt six autres pour compléter la flotte. Depuis Le Havre, temple de l’import-export français et des bateaux cargos XXL, TOWT réinvente la marine marchande avec une solution 0 émission de gaz à effet de serre ou presque. Une chimère ?
                                
                                        
                                                ",1
"En Algérie, un « barrage vert » pour lutter contre la désertification  Pour empêcher la désertification des régions steppiques, les autorités algériennes ambitionnent de créer d’ici à 2030 une ceinture verte de 1 000 km2, composée de diverses espèces d’arbres pour fixer le sol. Une relance du « barrage vert » imaginé dès les années 1970.
				
					
						",1
"Un vélo à assistance électrique qui vous propulse sans batterie  Contrairement à une assistance électrique classique, pas besoin de brancher le vélo et d’anticiper les trajets. Le vélo à supercondensateur se charge dès que l’utilisateur pédale. Il emmagasine de l’énergie sur du plat, dans les descentes et lors du freinage. 








				
					
						",1
"Choisir un métier « durable », « responsable », « à impact positif » : du rêve à la réalité  Ces postes attirent de nombreux jeunes diplômés. Mais derrière la satisfaction d’avoir un métier en accord avec ses valeurs émergent parfois des difficultés à faire évoluer son entreprise, à gérer son écoanxiété, à faire face aux lenteurs et, parfois, au greenwashing.
				
					
						",1
"Un « BlaBlaCar » des prisons pour vaincre l’éloignement entre les familles et les détenus  Lancée début avril par un ancien détenu havrais, Jailcar propose des trajets en covoiturage destinés aux proches des personnes incarcérées. L’application permet de réduire les frais de déplacement, de créer du lien entre les familles et vise à désenclaver les prisons.
				
					
						",1
"À Taïwan, on fait des tissus avec des huîtres  Les producteurs d’huîtres de l’île se demandaient depuis des années comment gérer les montagnes de coquilles vides que génère leur industrie tous les ans. Pour les soulager, une entreprise du sud-ouest de Taïwan a réussi à créer avec ces déchets un textile très solide.
				
					
						",1
"« Chaque semaine, j’ai hâte d’être à ma séance d’exosquelette pour remarcher »  Depuis trois ans, à l’hôpital normand La Musse, près d’Évreux (Eure), un exosquelette permet aux patients ayant perdu l’usage de leurs jambes, à cause de lésions cérébrales ou de la moelle épinière, de retrouver la station debout et d’expérimenter la marche. Reportage.
				
					
						",1
"A Drancy, les bonnes recettes de deux collèges de l’éducation prioritaire : « Ici, ça marche parce qu’on est encadrés »  Les collèges Pierre-Sémard et Aretha-Franklin, en Seine-Saint-Denis, présentent des taux de réussite au brevet supérieurs à ceux attendus. Sur place, les équipes mettent en avant le travail en commun, le climat scolaire, et le suivi des familles les plus en difficulté.
				
					
						",1
"Saype, cet artiste qui peint des fresques géantes en plein air pour sensibiliser l’opinion sur l’état de la planète  Les fresques de Saype traversent les pays et les continents, des États-Unis au Kenya. L’artiste qui a grandi à Belfort peint sur l’herbe ses messages pour la planète à l’aide d’une recette écoresponsable. Il est au cœur du documentaire “Saype, artiste grandeur nature”.
				
					
						",1
"Yvelines : Twister, labrador et ange gardien de Romane, 11 ans, diabétique  Diabétique de type 1, la fillette est la première enfant des Yvelines à bénéficier d’un chien d’assistance médicale. Son labrador Twister, doté d’un odorat 200 000 fois plus développé que celui de l’homme, lui permet d’anticiper les crises d’hypo ou d’hyperglycémie.




				
					
						",1
"JobIRL, quel est ce réseau social qui aide les jeunes dans leur orientation scolaire  Permettre à des jeunes en quête d’orientation d’être aidés par des professionnels ou des étudiants, experts dans leurs domaines : c’est le but de JobIRL. Et la plateforme, créée en 2013, fait bien le job… Interview de sa présidente et fondatrice, Christelle Meslé-Génin.
				
					
						",1
"Métastases pistées par prise de sang : Gustave-Roussy ouvre son service à tout le territoire  Le grand centre contre le cancer, implanté à Villejuif (Val-de-Marne), déploie à l’échelle nationale le profilage génétique des cancers par biopsie liquide, une avancée majeure des dernières années. Probablement le premier pas d’une révolution dans le suivi des cancers.
				
					
						",1
"« Agir pour la transition écologique » : en Île-de-France, ces urbains financent des fermes à la campagne  Ces citadins des Yvelines et des Hauts-de-Seine ont décidé d’investir dans une foncière agricole et solidaire qui a levé 3,6 millions d’euros ces dernières semaines. Avec l’objectif de contribuer au rajeunissement des exploitations et au développement de l’agroécologie.
				
					
						",1
"La bonne fortune de la baguette  Alors que les Français consomment de moins en moins de pain, les boulangers artisanaux ne cessent de se réinventer et occupent de plus en plus le terrain de la restauration rapide, avec, en pole position, les chaînes dites « des ronds-points ». Une singularité française.
				
					
						",1
"Woola : la laine qui emballe un max  Woola, startup estonienne qui a remporté le prix Sustainability & Greentech des LVMH Innovation Awards à VivaTech, imagine des emballages écologiques à base de laine.
                                
                                        
                                                ",1
"Marseille : dans les calanques, des bateaux se mettent à l’électrique  À Marseille (Bouches-du-Rhône), des bateaux touristiques se mettent à l’électrique sur une partie du trajet pour visiter le Parc national des calanques. L’objectif est de réduire les émissions de gaz à effet de serre et de minimiser l’impact du bruit sur la faune marine.
				
					
						",1
"Demain, des colles plus écologiques issues de fibres de moules ?  Le byssus est une fibre produite à partir de certaines moules. Ses propriétés de résistance et d’adhérence en milieu humide intéressent l’industrie, notamment en biotechnologie, et le design pour fabriquer du matériel médical biocompatible et des colles plus écologiques.
				
					
						",1
"Vassivière : quand l’art contemporain et le paysage ne font qu’un  Philippe Bertrand – Le CIAP, Centre International d’Art et du Paysage, est situé sur l’île de Vassivière, au cœur du plateau de Millevaches. Un petit musée à ciel ouvert, l’occasion de découvrir une soixantaine d’œuvres contemporaines en lien avec le paysage.
				
					
						",1
"« Une porte d’entrée aux soins » : en Maine-et-Loire, le Psybus s’arrête en campagne  Deux fois par mois, le Psybus fait escale dans plusieurs bourgs des Mauges (Maine-et-Loire) pour se rapprocher des habitants les plus éloignés de l’offre de soin. À l’arrière du véhicule aménagé, les professionnels accueillent les patients pour une première consultation.
				
					
						",1
"Comment la rencontre entre l’eau douce et l’eau salée produit l’énergie de demain  « La fabrique du savoir (3/5). Pour produire de l’énergie, il suffit parfois de regarder ce qui nous entoure. C’est le cas avec les mers et les fleuves qui peuvent produire de l’énergie dite « osmotique ». Décryptage dans ce 3e épisode, avec le chercheur Lydéric Bocquet.
				
					
						",1
"Des répulsifs sonores contre les prises accidentelles de dauphins : une solution qui fait du bruit  Des programmes de recherche tentent de reproduire le son des dauphins pour les empêcher d’approcher les filets de pêche. Sous la pression de l’Union européenne, la France vient d’élargir l’expérimentation de cette technologie à la moitié des bateaux du Golfe de Gascogne.
				
					
						",1
"Une école écolo à la Rochelle   Une nouvelle école publique a été inaugurée à la Rochelle, au début du mois de mai. La cité de la nature et des sciences Lavoisier est tournée vers l’environnement. Objectifs : former les citoyens de demain, et attirer des familles dans un quartier populaire.
				
					
						",1
"À Perpignan, l’école où tout le monde a droit à une deuxième chance  L’E2C n’est pas une formule mathématique, mais le sigle de l’Ecole de la 2e Chance, ouverte à des jeunes cherchant à redonner une perspective à leur vie. Celle de Perpignan oeuvre depuis 2009 à remettre sur les bons rails des personnes en manque de confiance ou de projet.
				
					
						",1
"Ce médecin a réparé des milliers de femmes excisées, en France et dans le monde  Le Dr Sébastien Madzou est gynécologue obstétricien au CHU d’Angers (Maine-et-Loire). Depuis une vingtaine d’années, il redonne leur pleine féminité aux femmes mutilées par l’excision et forme des médecins dans le monde entier à cette technique chirurgicale de réparation.
				
					
						",1
"Médecine : la douleur, un phénomène complexe de mieux en mieux pris en compte  Depuis une cinquantaine d’années, la recherche consacrée à la douleur a permis de mieux en connaître ses ressorts, physiques comme psychologiques. Longtemps considérée en médecine comme un simple symptôme, elle peut aussi être le signe d’un dérèglement du système nerveux.
				
					
						",1
"Insectes-boussoles, robots-pangolins… Voici cinq inventions étonnantes inspirées de la nature  Des insectes-boussoles, des robots-pangolins ou encore une innovation inspirée des toiles d’araignées pour lutter contre la sécheresse. Nombre de progrès technologiques mis au point en 2023 s’inspirent directement de solutions déjà présentes dans la nature. En voici cinq.
				
					
						",1
"Déserts médicaux : les bourses offertes par les villes commencent à convaincre les étudiants en médecine  Sur le territoire de Val Parisis et à Argenteuil, dans le Val-dOise, les municipalités ont mis en place un système de bourses. Les étudiants en médecine reçoivent une aide financière en échange d’une promesse d’installation. Le dispositif commence à séduire les étudiants.
				
					
						",1
"Opopop : ce colis s’appelle revient  Le colis sous consigne permet de réduire le nombre de déchets. Basé à Lyon, Opopop fabrique en France des colis réutilisables, conçus à partir de matériaux revalorisés.
                                
                                        
                                                ",1
"Au Japon, avec les enfants libres de Mamenoki  Le système scolaire japonais très strict ne convient pas à près de 300 000 petits Japonais de 7 à 15 ans, qui décrochent. Souvent désespérés, leurs parents se tournent de plus en plus vers des « écoles libres », comme Mamenoki, dont le nombre a doublé ces dernières années.
				
					
						",1
"Le Champ des sourires : la culture des fleurs comme tremplin vers l’emploi  A Longvic, près de Dijon, cette ferme florale embauche des femmes éloignées de l’emploi pour leur redonner confiance en elles. Au passage, cela permet de relocaliser la production de fleurs, car la majorité des bouquets vendus en France viennent de l’étranger.
				
					
						",1
"Ils perpétuent le savoir-faire de l’ancienne capitale mondiale du bouton de nacre  Au XIXe siècle, la commune de Méru, dans l’Oise, était surnommée « la capitale mondiale du bouton de nacre ». Un musée vivant retrace aujourd’hui cette épopée industrielle, en poursuivant une production. Reportage parmi les boutonniers-tabletiers, qui perpétuent le métier.
				
					
						",1
"Mon école, c’est la forêt   C’est une école atypique, que nous avons découverte en Charente : l’école en forêt de Marsac. Créée dans un domaine privé, elle accueille des enfants de maternelle, et presque tous les apprentissages ont lieu dehors. Une pratique encore peu répandue en France.
				
					
						",1
"Harcèlement scolaire : comment les élèves y sont sensibilisés avant l’entrée au collège  Ce jeudi 7 novembre marque la Journée nationale de lutte contre le harcèlement scolaire. Dans une école de banlieue parisienne, La Croix a assisté à un atelier proposé à une classe de CM2, première étape d’un tour de France de sensibilisation lancé par l’association Asmae.
				
					
						",1
"Les comédiens-détenus de la prison d’Avignon font résonner puissamment les mots de Garcia Lorca  Depuis 2014, les détenus du centre pénitencier d’Avignon-Le Pontet se produisent au festival grâce notamment à Enzo Verdet qui propose des stages de jeu régulier avec une dizaine de détenus volontaires. Pour cette 78ème édition, ils interprètent “La Casa de Bernarda Alba”.
				
					
						",1
"Dépistage du cancer : dans les Yvelines, l’intelligence artificielle peut vous sauver la peau  La société H4D déploie cette technologie dans toutes ses cabines de télémédecine du département, et deux fois par mois à La Verrière. Un algorithme permet d’aider le médecin à diagnostiquer un mélanome en analysant instantanément les photos des grains de beauté du patient.
				
					
						",1
"Avec Pyronear, un système d’intelligence artificielle sous licence libre détecte les feux de forêt dès les premières fumées  En partenariat avec des sapeurs-pompiers ardéchois, de jeunes ingénieurs bénévoles développent, au sein de l’association Pyronear, un outil low-tech et ouvert, associant des caméras à un logiciel entraîné à repérer les départs de feux de forêt le plus précocement possible.
				
					
						",1
"“Mon meilleur souvenir de l’année c’est d’avoir fait des maths en forêt avec la maîtresse” : l’école en plein air se développe timidement en France  Transformer les forêts en salle de classe. L’idée existe depuis 1952 au Danemark et commence à faire son chemin en France. Elise Sergent est professeure des écoles à Mancenans dans le Doubs, et initie depuis plusieurs années ses élèves à une nouvelle forme d’apprentissage.
				
					
						",1
"Association Le Belvédère : des ponts entre l’art et la science, dans la vallée du Lot  Le Belvédère est une association qui se passionne pour la rivière Lot, sa vallée, mais surtout les liens entre cette vallée et ses habitants. Elle organise des projets qui mêlent artistes et scientifiques, notamment une radio itinérante installée sur un bateau…
				
					
						",1
"Transports publics : le Sénégal passe à l’électrique  Après le train TER en 2021, le pays d’Afrique de l’Ouest inaugure ce dimanche son premier réseau de transport en commun rapide, avec cette fois des bus 100% électriques. Les Français ont massivement participé au projet, comme l’explique cet architecte et ingénieur français.
				
					
						",1
"Environnement : quels sont les substituts aux bouteilles plastiques ?  Une bouteille plastique met 450 ans à se décomposer. Une start-up a lancé la première bouteille qui se décompose quand elle est dans l’eau. Une autre a imaginé une petite bulle qui permet de stocker du liquide. Fabriquée à base d’algues, elle se dissout au contact de l’eau.
				
					
						",1
"Arbres, eaux de pluie, alimentation… : comment adapter les villes au changement climatique  Les évènements météorologiques extrêmes deviennent plus fréquents et puissants avec le changement climatique : vagues de chaleur, fortes pluies, etc. Maude Laurent, coordinatrice de l’association Synergies 53, explique comment les collectivités peuvent s’adapter en Mayenne.
				
					
						",1
"MyDys, une application pour aider les personnes dyslexiques à la lecture  Philippe Bertrand – On estime que 7 à 8% de la population est dyslexique. Voici une application qui pourrait leur faciliter le quotidien. Elle s’appelle MyDys et elle aide les personnes dyslexiques à lire, traduire et écouter instantanément tous types de textes.
				
					
						",1
"Les Mamie Guitares : un atelier itinérant d’écriture en musique  Au programme de nos Carnets en Haute-Garonne : les “Mamies Guitares”, un projet d’action culturelle qui aide les femmes de plus de 60 ans à donner de la voix.
                                
                                        
                                                ",1
"Plastique : le rêve de plus en plus concret du recyclage à l’infini  Les nouveaux projets de recyclage du PET, un plastique pétrosourcé, en particulier chimique, amplifient les performances en termes de récupération de sa matière première. Mais l’avancée sur le plan environnemental fait débat.
                                
                                        
                                                ",1
"On vous explique les grandes lignes de la « pédagogie par la nature »  Dans le chapitre des pédagogies alternatives, on appelle aujourd’hui celle qui s’appuie sur la nature. Elle repose sur le concept des « Forest school », d’inspiration anglo-saxonne comme leur nom l’indique. En quelques questions, on pose le cadre, verdoyant et en croissance.
				
					
						",1
"A Phoenix, le robot Andi évalue les conséquences de la canicule sur le corps humain  Ce mannequin thermique est la mascotte du groupe de recherche sur la chaleur extrême de l’Arizona State University. Dans cet Etat en première ligne du réchauffement climatique, ce dispositif pointu doit aider à étudier l’impact d’une canicule afin de prévenir l’hyperthermie.
				
					
						",1
"L’artiste ukrainienne Maria Kozyrenko en résidence à Mozac pour poser ses valises d’exilée et ses pinceaux  Maria Kozyrenko, artiste ukrainienne réfugiée en France avec son fils, inaugure la résidence d’artiste que la ville de Mozac vient de mettre en place. Pendant un an, elle va profiter de cet accueil dans l’appartement du presbytère pour faire une pause créative dans son exil.
				
					
						",1
